id,left_id,right_id,label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price
564,1608,11490,0,western digital wd scorpio blue 320gb 5400rpm 2.5 sata hard drive wdbabc3200anc,hard drives,western digital,wdbabc3200anc,51.12,western digital 320gb scorpio blue sataii 5400rpm 2.5 in 8mb bulk oem hard drive wd3200bevt,internal hard drives,western digital,wd3200bevt,47.87
465,838,8687,0,motorola dect 6.0 cordless care,phones,motorola,k301,30.84,motorola dect 6.0 cordless phone with answering system and 2 handsets,cordless telephones,motorola,l402,51.34
2775,2471,16333,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-glas base rear projection screen - 70 x 70 av format,projection screens,da-lite,,2622.99
7186,1124,3169,0,pny geforce gt 520 1024mb pcie graphics card,electronics - general,pny,vcggt5201xpb,59.99,evga geforce gt 520 1024 mb ddr3 pci-express 2.0 graphics card 01g-p3-1521-kr,graphics cards,evga,01g-p3-1521-kr,55.17
2524,125,3466,0,startech 1 hdmi to hdmi digital video cable,electronics - general,startech,hdmimm1,10.73,startech.com hdmimm25 25 feet hdmi to hdmi digital video cable,hdmi cables,startech,hdmimm25,7.05
3561,2071,6772,0,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,usb drives,lexar media,ljdff8gbasbna,16.57,lexar jumpdrive retrax 32 gb usb 2.0 fash drive ljdrx32gasbna black,usb flash drives,lexar,ljdrx32gasbna,39.95
5987,495,19835,0,lexmark extra high yield return pgm print cartridge - magenta,printers,lexmark,c782u1mg,214.88,lexmark 37xl color return program print cartridge,inkjet printer ink,lexmark,18c2180,32.98
1993,597,14248,0,avery matte white cd dvd labels for inkjet printers 40 face labels 80 spine labels,printers,avery personal creations,8692,16.47,avery matte white color printing labels for inkjet printers 0.75 x 2.25 inch pack of 600 8257,labels stickers,avery,8257,13.72
2572,693,2611,1,canon mp41dhii printing calculator,stationery & office machinery,canon,mp41dhii,70.88,canon mp41dhii - mp41dhii two-color printing calculator 14-digit gloview lcd black red,storage presentation materials,canon,,
9776,1605,21811,0,da-lite da-plex deluxe rear projection screen - 36 x 48 video format,electronics - general,da-lite,27559,1630.99,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format,projection screens,da-lite,23034,9739.76
4456,1154,1288,0,western digital scorpio blue 120gb notebook internal hard drive 5400rpm eide 8mb cache 100mb s 2.5 wd1200beve - oem,hard drives,western digital,wd1200beve,64.82,western digital 160gb eide internal hard drive with 8mb cache,,western digital,wd1600jbrtl,
8115,1618,6364,1,lathem time 900e electronic time recorder automatic,stationery & office machinery,,900e,239.94,900e electronic time recorder - automatic sold individuall,printer accessories,lathem,,230.0
5576,22,1347,0,quartet cork bulletin board natural cork fiberboard 60 x 36 aluminum frame,stationery & office machinery,quartet,2305,91.44,universal 43604 - cork bulletin board 48 x 36 natural oak frame,,universal,,83.0
7014,176,5249,0,iosafe rugged 750gb usb 3.0 portable external hard drive,hard drives,iosafe,pa70750u1yr,139.98,verbatim acclaim 320 gb usb 2.0 portable external hard drive 97185 blue,,verbatim,97185,59.84
10131,864,11894,1,fellowes office suites monitor riser 8031101,electronics - general,fellowes,8031101,38.88,fellowes 8031101 monitor riser,monitor arms stands,fellowes,8031101,28.39
10138,514,6942,0,ihome portable stereo alarm clock with ipod dock gunmetal,electronics - general,ihome,ih16g,49.73,ihome ip56gvc rechargeable portable stereo system for iphone ipod gunmetal,speaker systems,ihome,ip56gvc,109.0
10139,1752,17695,0,comprehensive 25-pin male connector with hood set of 25,tv accessories,comprehensive,db25m,69.0,comprehensive rj11p rj11 male connector - 6 position 4 conductor set of 25,,comprehensive,,
6215,2405,1034,0,hp laserjet 53x black print cartridge,printers,hp,q7553x,164.84,hp laserjet 42a black print cartridge in retail packaging,laser printer toner,hp,q5942a,125.0
793,1129,10606,0,buffalo technology drivestation axis 1.5 tb usb 2.0 desktop external hard drive with buffalo tools and turbo pc hd-lb1 .5 tu2 black,hard drives,buffalo technology,hd-lb1 .5 tu2,101.82,buffalo technology drivestation axis 1 tb usb 3.0 desktop external hard drive with buffalo tools hd-lb1 .0 tu3 black,computers accessories,buffalo technology,hd-lb1 .0 tu3,79.98
7697,2284,20015,0,sharpie retractable fine point permanent markers,stationery & office machinery,sharpie,32760,5.99,sharpie 1753180 - porous point retractable permanent water resistant pen red ink fine,distribution,sharpie,,22.35
9735,960,11190,0,new york mets ipod touch 4g hard case,electronics - general,tribeca,fva4459,29.99,dockable hard case for ipod touch 4g,,philips,dla4265/17,20.79
8350,389,126,0,canon rechargeable battery nb-2lh,photography - general,canon,nb-2lh battery,59.84,kodak li-ion rechargeable battery klic 7004,camera batteries,kodak,1924059,16.29
2200,2332,18153,0,da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27580,1892.99,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,
3760,2394,9253,0,western digital 750gb my passport essential se usb 3.0 silver portable hard drive,hard drives,western digital,wdbacx7500asl-nesn,96.98,western digital wd elements se portable 500 gb usb 2.0 external hard drive,external hard drives,western digital,wdbabv5000abk-nesn,59.99
5879,2147,12295,0,belkin 3 cat-5e snagless patch cable blue,electronics - general,belkin,a3l791-03-blu-s,4.35,belkin a3l791-100-s 100-foot rj45 cat5e patch cable snagless molded,ethernet cables,belkin,a3l791-100-s,17.12
3034,2242,3458,0,startech.com icusb2328 8 port usb to rs232 serial adapter hub,electronics - general,startech,icusb2328,163.88,startech 2 port di usb to serial rs232 adapter cable with com retention icusb2322f,i o port cards,startech,icusb2322f,40.6
6453,305,15294,0,v7 10 cat5e snagless network patch cable blue,electronics - general,v7,v7n3c5e-10f-blus,4.88,v7 cat5e snagless molded network patch cable rj45 male to male black 2-feet v7n3c5e-02f-blks,ethernet cables,v7,v7n3c5e-02f-blks,2.83
8088,2405,14929,0,hp laserjet 53x black print cartridge,printers,hp,q7553x,164.84,hp color laserjet cc530a dual pack black print cartridges cc530ad dual pack,printer ink toner,hp,cc530ad,141.87
2042,1694,20397,1,haier ptheatre 4gb pocket theater mp3 player,mp3,,ptheatre,46.26,new-haier ptheatre 4 gb 2 pocket theater mp3 player with video - herptheatre,internal hard drives,haier,,
4887,1062,14644,0,da-lite matte white advantage manual with csr - wide format 130 diagonal,electronics - general,da-lite,34718,1060.99,hc matte white advantage manual with csr - video format size 72 diagonal,projection screens,da-lite,,566.5
3425,362,155,0,xerox 108r00602 maintenance kit,printers,xerox,108r00602,110.84,xerox 108r00600 replacement maintenance kit for xerox phaser 4500,printer accessories,xerox,108r00600,
4333,855,11142,0,endust lcd and plasma screen cleaner for small screens,electronics - general,endust,11575,17.84,endust for electronics 6 oz lcd plasma screen cleaner with micro fiber towel 12275,cleaning repair,norazza,12275,12.99
7049,79,15000,0,sharpie fine point permanent markers assorted 5ct,stationery & office machinery,sharpie,30653pp,8.19,sharpie 39100 - metallic permanent marker fine point metallic silver dozen,laminating supplies,sharpie,,34.95
3875,889,12769,0,logitech wireless mouse m310 bundle,computers,,,29.88,logitech wireless mouse m310 indigo scroll 910-002482,mice,logitech,910-002482,20.05
710,117,9322,0,v7 10 cat6 snagless molded network patch cable gray,electronics - general,v7,v7n2c6-10f-grys,5.88,v7 cat5e snagless molded network patch cable rj45 male to male red 25-feet v7n3c5e-25f-reds,ethernet cables,v7,v7n3c5e-25f-reds,5.23
2259,576,14680,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format,electronics - general,da-lite,27647,1919.99,da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format,projection screens,da-lite,23040,11346.11
751,2430,2819,0,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,10048.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format,projection screens,da-lite,27149,7864.0
5153,1504,4817,1,kensington wireless presenter pro with green laser pointer,stationery & office machinery,kensington,k72353us,59.88,kensington k72353us wireless presenter pro with green laser pointer,laser pointers,kensington,k72353us,59.88
3397,1656,8985,0,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,hp 2.4 ghz wireless optical mobile mouse black,mice,hp,vk482aa #aba,15.12
913,1301,5233,0,vivitar 50-in-1 card reader writer,usb drives,vivitar,viv-rw-50,11.98,vivitar 72-in1 memory card and sim card reader writer viv-rw-all,memory card readers,vivitar,viv-rw-all,9.54
8658,918,6136,0,coby 7 lcd dual screen tablet portable dvd player,dvd players,coby,tfdvd7752,139.29,philips pd7016 37 7-inch portable lcd dual dvd player,portable dvd players,philips,pd7016/37,143.73
6476,2471,19283,1,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99
6127,1295,4478,0,d-link dir-412 mobile broadband wireless router,networking,d-link,dir412,119.99,cisco-linksys wrt160n wireless-n broadband router,routers,cisco,wrt160n,54.99
8443,1467,5507,0,slappa ladies damask netbook sleeve in white,electronics - general,slappa,nsv-121,39.99,slappa sl-nsv-119 10-inch lady damask netbook sleeve black white,bags cases,slappa,sl-nsv-119,22.49
7680,40,20123,0,da-lite 93163 model b manual wall and ceiling projection screen,electronics - general,da-lite,93163,149.88,da-lite deluxe model b manual wall and ceiling projection screen 70 x 70 99 diagonal high power surface .,projection screens,da-lite,,244.5
4176,299,734,0,microsoft apb-00001 wired desktop 600 keyboard and mouse,electronics - general,microsoft,apb-00001,25.84,microsoft wireless comfort desktop 5000 keyboard and mouse set - black,keyboard mouse combos,microsoft,csd-00001,49.82
8335,2361,18152,0,da-lite da-glas standard rear projection screen - 50 x 50 av format,electronics - general,da-lite,27628,1631.99,da-lite 27903 da-plex self trimming rear projection screen - 96 x 120 av format,projection screens,da-lite,,
9782,1972,9613,0,sandisk 8gb microsdhc memory card,usb drives,sandisk,sdsdq008ga11m,24.88,sandisk 32gb microsdhc memory card bulk package,memory cards,sandisk,,46.99
2339,2295,17188,0,lexmark 18c2249 36xl 37xl high-yield ink 500 page-yield 2 pack black,printers,lexmark,18c2249,66.99,lexmark 24035sa - 24035sa toner 2 500 page-yield black,office electronics,lexmark,,
2368,1191,21671,0,siig 1m mini displayport to display port adapter cable,electronics - general,siig,cb-dp0d11-s1,12.88,display port to hdmi adapter vga m f cable,,siig,cb-dp0062-s1,9.49
4011,2436,6182,0,elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in black case,electronics - general,elite screens,vmax135uwv2,649.99,maxwhite vmax2 series ezelectric motorized screen - size 99 diagonal in black case,projection screens,elite,,399.0
1158,2112,14701,0,da-lite video spectra 1.5 model c with csr manual screen - 7 x 9 av format,electronics - general,da-lite,82976,697.99,da-lite deluxe model b video spectra 1.5 - projection screen - 92 in,projection screens,da-lite,video spectra 1.5,194.95
4489,852,14707,0,da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,electronics - general,da-lite,23046,13997.99,da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format,projection screens,da-lite,,
10006,1601,16627,0,smead 3 1 2 expansion colored file pocket straight tab,stationery & office machinery,generic,73892,11.94,smead 73501 - expansion drop front file pockets straight tab poly letter red 4 box,,smead,,
9905,64,12725,0,los angeles lakers iphone 3g duo case,electronics - general,tribeca,fva4005,24.99,boston celtics iphone 3g duo case,computers accessories,tribeca,,9.99
6342,761,21777,0,plantronics 73079-01 ac power adapter for telephone headset system,prepaid wireless phones,plantronics,73079-01,14.88,plantronics s12 corded telephone headset system,headsets,plantronics,65145-01,69.99
5126,2472,820,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27915,7443.99,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format,projection screens,da-lite,,
9531,2472,14707,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27915,7443.99,da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format,projection screens,da-lite,,
1167,700,4728,0,da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,electronics - general,da-lite,27562,2544.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23078,9044.23
4661,2372,14557,0,cables to go usb 2.0 a b cable 9 feet white,electronics - general,cables to go,13400,4.88,cables to go 27329 usb 2.0 a to mini-b cable black 1 meter 3.28 feet,usb cables,cables to go,27329,2.51
8532,1296,806,0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27604,1609.99,da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format,projection screens,da-lite,27150,9255.17
5042,148,18936,1,xerox 108r00579 transfer roller,printers,xerox,108r00579,199.88,xerox 108r00579 transfer roller for xerox phaser 7750 laser printer,printer roll holders,xerox,108r00579,153.57
5688,688,873,0,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare c180 10.2 mp digital camera with 3x optical zoom and 2.4 inch lcd - red,point shoot digital cameras,kodak,8749400,93.95
7602,1060,14687,0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27590,4635.99,da-lite da-plex unframed rear projection screen - 108 x 144 video format,projection screens,da-lite,27514,8094.0
3109,1542,18263,0,audiosource bi8 8 in-wall construction bracket mount,furniture,audiosource,bi8,25.88,audiosource bc5 5.25 in-ceiling construction bracket mount,printers,grade-a,,
244,320,8795,0,st. louis cardinals ipod touch 4g hard case,electronics - general,tribeca,fva4549,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99
9937,2,18028,0,comprehensive two-piece 75 precision bnc jack for rg-59 set of 25,tv accessories,comprehensive,bj-2c7559,59.25,comprehensive bj-up bnc jack to uhf plug set of 25,,comprehensive,,
4645,2001,8208,0,mukii tip-230u2-bk 2.5 sata to usb 2.0 portable hard drive aluminum enclosure black,electronics - general,mukii,tip-230u2-bk,11.98,mukii transimp tip-330u2-bk 3.5 usb 2.0 aluminum external hard drive enclosure,hard drive enclosures,mukii,tip-330u2-bk,25.99
